Data,vendas
2021-03-01T00:00:00-03:00,93.04827
2021-04-01T00:00:00-03:00,101.09749
2021-05-01T00:00:00-03:00,116.74577
2021-06-01T00:00:00-03:00,106.97871
2021-07-01T00:00:00-03:00,110.43412
2021-08-01T00:00:00-03:00,105.32061
2021-09-01T00:00:00-03:00,100.03023
2021-10-01T00:00:00-03:00,97.7215
2021-11-01T00:00:00-03:00,121.7517
2021-12-01T00:00:00-03:00,124.55411
2022-01-01T00:00:00-03:00,96.80806
2022-02-01T00:00:00-03:00,86.49536
2022-03-01T00:00:00-03:00,99.7062
2022-04-01T00:00:00-03:00,92.26457
2022-05-01T00:00:00-03:00,102.10036
2022-06-01T00:00:00-03:00,91.29342
2022-07-01T00:00:00-03:00,94.38813
2022-08-01T00:00:00-03:00,96.19233
2022-09-01T00:00:00-03:00,93.88801
2022-10-01T00:00:00-03:00,96.96139
2022-11-01T00:00:00-03:00,124.96135
2022-12-01T00:00:00-03:00,124.94083
2023-01-01T00:00:00-03:00,101.20356
2023-02-01T00:00:00-03:00,87.71961
2023-03-01T00:00:00-03:00,104.32986
2023-04-01T00:00:00-03:00,90.16257
2023-05-01T00:00:00-03:00,103.44336
2023-06-01T00:00:00-03:00,94.49179
2023-07-01T00:00:00-03:00,98.46283
2023-08-01T00:00:00-03:00,95.90508
2023-09-01T00:00:00-03:00,96.53162
2023-10-01T00:00:00-03:00,97.44566
2023-11-01T00:00:00-03:00,133.21237
2023-12-01T00:00:00-03:00,122.05268
2024-01-01T00:00:00-03:00,102.67658
2024-02-01T00:00:00-03:00,90.0204
2024-03-01T00:00:00-03:00,99.71625
2024-04-01T00:00:00-03:00,97.29842
2024-05-01T00:00:00-03:00,105.56256
2024-06-01T00:00:00-03:00,100.85241
2024-07-01T00:00:00-03:00,106.4624
2024-08-01T00:00:00-03:00,101.98174
2024-09-01T00:00:00-03:00,96.34659
2024-10-01T00:00:00-03:00,106.83082
2024-11-01T00:00:00-03:00,133.97967
